,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
182,0.345,0.215,-17.52,0.0407,0.936,0.84,0.0897,0.225,77.364,2mCSmYPTc3gAvFg2iLMG10,500440
183,0.413,0.167,-18.051,0.0416,0.902,0.114,0.0871,0.29,114.424,280arargvQU0havVcEkDZi,415333
184,0.35,0.186,-18.747,0.0421,0.934,0.893,0.15,0.257,152.218,7nvXQGx0sy2tgpIHdqX0SP,359000
185,0.438,0.147,-17.233,0.0416,0.945,0.889,0.123,0.442,138.193,023Wfd9oSA67AbKGoawblW,305387
186,0.534,0.179,-20.736,0.0457,0.846,0.507,0.667,0.561,79.742,7f3eTXAvQhHWkN0Fb3aw8d,337480
187,0.512,0.0432,-25.899,0.0327,0.963,0.692,0.128,0.246,88.14,1NgGk1shAqPeq1YfVCNTfW,231133
188,0.237,0.222,-21.354,0.0432,0.816,0.791,0.113,0.0792,89.312,7D18om9AwYg8iPOoimOQCW,213827
189,0.433,0.0971,-18.38,0.0396,0.989,0.929,0.14,0.248,80.994,2F6bT6xb2cuPzh52F92UFW,452667
190,0.394,0.155,-28.723,0.0329,0.907,0.836,0.11,0.549,141.028,7dcmBzgt5iKvkMAYWq51tz,267280
191,0.409,0.381,-13.674,0.0336,0.921,0.91,0.0966,0.48,149.137,4Tbi2vIdmZMvdXno35uqqt,352613
192,0.454,0.193,-19.419,0.0367,0.91,0.94,0.207,0.611,123.477,70Uu4dGFCcNEtJQXvtDBYN,249027
193,0.255,0.358,-13.026,0.042,0.819,0.924,0.143,0.282,139.951,2CmbODrQUeFfQTufjMJIMa,188791
194,0.571,0.263,-15.43,0.0432,0.872,0.924,0.108,0.519,132.219,2qjmy06p9EBiX5sbAIez0k,114480
195,0.381,0.277,-17.009,0.0385,0.944,0.885,0.104,0.327,127.009,6VDflF21RwoPqEE4vmqGyi,438560
196,0.25,0.253,-23.04,0.0335,0.866,0.0924,0.135,0.587,103.376,3NDHULiyjF3q7YiU6BgHXB,423277
